timestamp,benchmark,task,backend,model,num_samples,metric,value,duration_s,prompt_version,config_hash,git_sha
2026-09-10T23:17:09+00:00,vrsbench_caption,caption,hf,Qwen/Qwen3-VL-2B-Instruct,200,rouge_l,0.256796,37.34,1.1.0,b139644900af,
2026-09-10T23:17:37+00:00,vrsbench_referring,grounding,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc@0.25,0.000000,26.72,1.1.0,f04d0362c36b,
2026-09-10T23:17:37+00:00,vrsbench_referring,grounding,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc@0.5,0.000000,26.72,1.1.0,f04d0362c36b,
2026-09-10T23:17:37+00:00,vrsbench_referring,grounding,hf,Qwen/Qwen3-VL-2B-Instruct,200,miou,0.000821,26.72,1.1.0,f04d0362c36b,
2026-09-10T23:17:37+00:00,vrsbench_referring,grounding,hf,Qwen/Qwen3-VL-2B-Instruct,200,n,200.000000,26.72,1.1.0,f04d0362c36b,
2026-09-10T23:17:37+00:00,vrsbench_referring,grounding,hf,Qwen/Qwen3-VL-2B-Instruct,200,parse_rate,0.835000,26.72,1.1.0,f04d0362c36b,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,aa,0.220003,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/image,0.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object category,0.034483,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object color,0.666667,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object direction,0.500000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object existence,0.266667,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object position,0.200000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object quantity,0.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object shape,0.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/object size,0.125000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/reasoning,0.625000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/rural or urban,0.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,acc/scene type,0.222222,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n,200.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/image,7.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object category,29.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object color,15.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object direction,2.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object existence,45.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object position,30.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object quantity,30.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object shape,7.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/object size,8.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/reasoning,8.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/rural or urban,1.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,n/scene type,18.000000,20.42,1.1.0,4f815a89ec06,
2026-09-10T23:17:58+00:00,vrsbench_vqa,vqa,hf,Qwen/Qwen3-VL-2B-Instruct,200,oa,0.200000,20.42,1.1.0,4f815a89ec06,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,aa,0.175848,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,acc/binary,0.092437,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,acc/mcq,0.259259,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,n,200.000000,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,n/binary,119.000000,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,n/mcq,81.000000,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:04:49+00:00,bigearthnet_bench,crossmodal_vqa,hf,/workspace/runs/merged-b,200,oa,0.160000,18.02,1.1.0,b0e0e192f55f,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,aa,0.216809,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/change_or_not,0.450704,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/change_ratio,0.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/change_ratio_types,0.137931,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/change_to_what,0.062500,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/decrease_or_not,0.416667,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/increase_or_not,0.600000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/largest_change,0.066667,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,acc/smallest_change,0.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n,200.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/change_or_not,71.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/change_ratio,10.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/change_ratio_types,29.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/change_to_what,16.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/decrease_or_not,24.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/increase_or_not,20.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/largest_change,15.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,n/smallest_change,15.000000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:23+00:00,cdvqa,change_vqa,hf,/workspace/runs/merged-b,200,oa,0.300000,34.20,1.1.0,febb9815b313,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,aa,0.734582,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,acc/comp,0.887500,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,acc/count,0.106383,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,acc/presence,0.944444,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,acc/rural_urban,1.000000,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,n,200.000000,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,n/comp,80.000000,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,n/count,47.000000,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,n/presence,72.000000,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,n/rural_urban,1.000000,11.59,1.1.0,6709386b4449,
2026-09-11T05:05:35+00:00,rsvqa_lr,vqa,hf,/workspace/runs/merged-b,200,oa,0.725000,11.59,1.1.0,6709386b4449,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,bleu1,0.279761,39.23,1.1.0,b139644900af,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,bleu2,0.188969,39.23,1.1.0,b139644900af,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,bleu3,0.127688,39.23,1.1.0,b139644900af,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,bleu4,0.087348,39.23,1.1.0,b139644900af,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,cider_d,0.005730,39.23,1.1.0,b139644900af,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,n,200.000000,39.23,1.1.0,b139644900af,
2026-09-11T05:06:15+00:00,vrsbench_caption,caption,hf,/workspace/runs/merged-b,200,rouge_l,0.300216,39.23,1.1.0,b139644900af,
2026-09-11T05:06:34+00:00,vrsbench_referring,grounding,hf,/workspace/runs/merged-b,200,acc@0.25,0.000000,18.91,1.1.0,f04d0362c36b,
2026-09-11T05:06:34+00:00,vrsbench_referring,grounding,hf,/workspace/runs/merged-b,200,acc@0.5,0.000000,18.91,1.1.0,f04d0362c36b,
2026-09-11T05:06:34+00:00,vrsbench_referring,grounding,hf,/workspace/runs/merged-b,200,miou,0.001069,18.91,1.1.0,f04d0362c36b,
2026-09-11T05:06:34+00:00,vrsbench_referring,grounding,hf,/workspace/runs/merged-b,200,n,200.000000,18.91,1.1.0,f04d0362c36b,
2026-09-11T05:06:34+00:00,vrsbench_referring,grounding,hf,/workspace/runs/merged-b,200,parse_rate,0.995000,18.91,1.1.0,f04d0362c36b,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,aa,0.622082,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/image,1.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object category,0.413793,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object color,0.533333,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object direction,0.500000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object existence,0.888889,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object position,0.600000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object quantity,0.400000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object shape,0.142857,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/object size,0.625000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/reasoning,0.750000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/rural or urban,1.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,acc/scene type,0.611111,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n,200.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/image,7.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object category,29.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object color,15.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object direction,2.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object existence,45.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object position,30.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object quantity,30.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object shape,7.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/object size,8.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/reasoning,8.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/rural or urban,1.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,n/scene type,18.000000,19.34,1.1.0,4f815a89ec06,
2026-09-11T05:06:54+00:00,vrsbench_vqa,vqa,hf,/workspace/runs/merged-b,200,oa,0.610000,19.34,1.1.0,4f815a89ec06,
